generation,coverage,new_elites,gen_best_reward,gen_mean_reward,best_ever_reward,best_search_reward,mean_archive_reward,archive_reward_sum
176,27,14,3.200000047683716,-2.7984375953674316,18.80000114440918,7.800000190734863,0.2925926107499335,7.900000490248203
177,27,18,9.90000057220459,1.631250023841858,18.80000114440918,9.90000057220459,2.8259260557867862,76.30000350624323
178,27,15,11.199999809265137,-0.5796875357627869,18.80000114440918,11.199999809265137,2.17037039940004,58.60000078380108
179,27,14,6.800000190734863,0.5437500476837158,18.80000114440918,6.800000190734863,1.844444476895862,49.80000087618828
180,27,15,12.40000057220459,2.192187547683716,18.80000114440918,12.40000057220459,3.477777823253914,93.90000122785568
181,27,13,10.800000190734863,0.8687500357627869,18.80000114440918,10.800000190734863,3.3740741080707974,91.10000091791153
182,27,16,6.5,0.78125,18.80000114440918,7.700000286102295,2.4555556023562395,66.30000126361847
183,27,10,13.199999809265137,1.087499976158142,18.80000114440918,13.199999809265137,2.9777778254614935,80.40000128746033
184,27,13,9.199999809265137,0.7749999761581421,18.80000114440918,9.199999809265137,2.4740741283253387,66.80000146478415
185,27,11,16.899999618530273,1.7328126430511475,18.80000114440918,16.899999618530273,3.6296296936494334,98.0000017285347
186,27,12,10.0,-0.3828125,18.80000114440918,10.0,2.4111111804291054,65.10000187158585
187,27,14,12.300000190734863,2.356250047683716,18.80000114440918,12.300000190734863,3.7888889445198908,102.30000150203705
188,27,12,5.099999904632568,-4.293750286102295,18.80000114440918,8.800000190734863,0.3888888955116272,10.500000178813934
189,27,14,7.200000286102295,0.27656251192092896,18.80000114440918,7.800000190734863,1.655555612511105,44.700001537799835
190,27,13,8.300000190734863,1.8843750953674316,18.80000114440918,8.300000190734863,2.603703783618079,70.30000215768814
191,27,14,7.599999904632568,0.25312501192092896,18.80000114440918,8.300000190734863,2.4185185807722585,65.30000168085098
192,27,17,12.600000381469727,3.5281248092651367,18.80000114440918,12.600000381469727,4.4185185785646794,119.30000162124634
193,27,15,4.900000095367432,-2.5093750953674316,18.80000114440918,8.199999809265137,0.6407407444936258,17.300000101327896
194,27,14,5.599999904632568,-1.25,18.80000114440918,8.199999809265137,1.074074088147393,29.00000037997961
195,27,13,11.600000381469727,2.8375000953674316,18.80000114440918,11.600000381469727,2.6185185556058532,70.70000100135803
196,27,11,9.800000190734863,-0.07499995827674866,18.80000114440918,11.300000190734863,2.2592592901653714,61.00000083446503
197,27,15,10.40000057220459,0.08750002086162567,18.80000114440918,11.300000190734863,2.077777828331347,56.100001364946365
198,27,12,11.100000381469727,2.1156249046325684,18.80000114440918,11.100000381469727,3.281481554110845,88.60000196099281
199,27,11,7.599999904632568,0.22656242549419403,18.80000114440918,11.100000381469727,2.4666666984558105,66.60000085830688
200,27,12,4.099999904632568,-4.232812881469727,18.80000114440918,11.100000381469727,0.3148148313716606,8.500000447034836
201,27,14,8.40000057220459,2.546875,18.80000114440918,11.100000381469727,2.7111111603401326,73.20000132918358
202,27,14,14.100000381469727,2.6875,18.80000114440918,14.100000381469727,3.581481538437031,96.70000153779984
203,27,13,6.5,-2.3843750953674316,18.80000114440918,10.600000381469727,1.7037037299187094,46.00000070780516
204,27,14,11.600000381469727,2.2593748569488525,18.80000114440918,11.600000381469727,2.4185185865671546,65.30000183731318
205,27,13,8.5,0.4562499523162842,18.80000114440918,8.5,2.4000000382463136,64.80000103265047
206,27,15,9.5,4.120312690734863,18.80000114440918,9.5,4.607407488204815,124.40000218153
207,27,12,9.600000381469727,-0.6812499761581421,18.80000114440918,9.600000381469727,3.644444501510373,98.40000154078007
208,27,13,6.900000095367432,0.5687500238418579,18.80000114440918,9.600000381469727,3.4296297011552035,92.60000193119049
209,27,14,7.0,-2.1640625,18.80000114440918,9.600000381469727,1.8111111411341914,48.90000081062317
210,27,8,5.0,-1.8624999523162842,18.80000114440918,9.600000381469727,1.588888931053656,42.900001138448715
211,27,15,14.600000381469727,3.1484375,18.80000114440918,14.600000381469727,4.281481608748436,115.60000343620777
212,27,12,10.0,3.0625,18.80000114440918,14.600000381469727,5.355555627081129,144.6000019311905
213,27,11,7.400000095367432,-1.0656250715255737,18.80000114440918,9.600000381469727,3.451851905496032,93.20000144839287
214,27,15,10.600000381469727,2.125,18.80000114440918,10.600000381469727,4.559259337407571,123.10000211000443
215,27,12,11.0,2.934375286102295,18.80000114440918,11.0,4.755555620899907,128.40000176429749
216,27,15,6.099999904632568,-2.3781251907348633,18.80000114440918,9.600000381469727,2.4629629869703895,66.50000064820051
